Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
15340175,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15341550,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15344445,0000009C,false,Rx,0,8,A0,18,DC,18,E6,62,02,21,
15345462,000000A4,false,Rx,0,8,9F,18,DD,18,EC,62,02,21,
15346488,000000C4,false,Rx,0,8,7B,18,EE,18,CA,62,02,23,
15349831,000000D4,false,Rx,0,8,92,18,ED,18,05,63,02,23,
15376709,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15377670,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15405505,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
15406971,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15407968,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15409023,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,10,
15410012,00000104,false,Rx,0,8,00,7F,00,19,00,20,0D,05,
15411014,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15412534,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,60,
15413552,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
15438306,000000B4,false,Rx,0,8,8C,18,E9,18,AB,62,02,20,
15439939,0000008C,false,Rx,0,8,D3,18,13,19,98,63,02,20,
15441423,000000CC,false,Rx,0,8,B5,18,EE,18,5A,63,02,20,
15442369,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15444100,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15445405,000000DC,false,Rx,0,8,BC,18,17,19,55,63,02,21,
15446430,00000094,false,Rx,0,8,9B,18,EC,18,F6,62,02,23,
15447423,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
15476730,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15477846,00000288,false,Rx,0,8,04,00,53,1B,64,C7,06,00,
15478866,00000288,false,Rx,0,7,04,01,28,0E,BE,A7,17,00,
15479895,00000288,false,Rx,0,8,04,02,3D,CB,7C,F8,14,00,
15480987,00000288,false,Rx,0,7,04,03,32,39,0A,CE,46,00,
15481880,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15503220,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
15507063,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15508032,00000104,false,Rx,0,8,00,7F,00,19,00,21,0E,04,
15509042,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15536017,000000AC,false,Rx,0,8,90,18,E2,18,D0,62,02,23,
15541737,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15543166,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15576667,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15577696,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15607107,00000102,false,Rx,0,8,00,00,64,73,79,72,6F,13,
15608112,00000104,false,Rx,0,8,00,7F,00,19,00,22,0E,04,
15609136,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15643119,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15644186,00000280,false,Rx,0,5,10,65,65,31,02,00,00,00,
15669114,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
15676826,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15677732,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15707130,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15708137,00000104,false,Rx,0,8,00,7F,00,19,00,23,0D,04,
15709112,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15710057,0000010A,false,Rx,0,5,00,00,64,C0,00,00,00,00,
15711349,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
15743404,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15744747,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15776652,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15777721,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15778710,00000006,false,Rx,0,4,25,00,02,01,00,00,00,00,
15806960,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15807980,00000104,false,Rx,0,8,00,7F,00,19,00,24,0D,04,
15808981,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15810001,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15812628,000000A2,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15813630,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,10,
15815283,000000DA,false,Rx,0,8,78,80,C8,80,9A,85,04,60,
15817280,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
15831928,00000380,false,Rx,0,6,09,74,19,29,1B,02,00,00,
15842586,0000008C,false,Rx,0,8,D8,18,0A,19,98,63,02,23,
15844118,0000009C,false,Rx,0,8,A4,18,DE,18,E9,62,02,21,
15845135,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15846162,000000A4,false,Rx,0,8,9F,18,DD,18,EA,62,02,21,
15847157,000000C4,false,Rx,0,8,79,18,EE,18,C1,62,02,23,
15848124,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15849160,000000DC,false,Rx,0,8,BC,18,17,19,54,63,02,21,
15850177,000000D4,false,Rx,0,8,8C,18,EB,18,07,63,02,23,
15876698,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15877686,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
15890705,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
15905538,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
15906517,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
15907521,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
15908517,00000104,false,Rx,0,8,00,7F,00,19,00,25,0E,04,
15909541,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,10,
15910537,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
15913246,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
15923564,000000BC,false,Rx,0,8,A2,18,ED,18,11,63,02,21,
15938327,000000B4,false,Rx,0,8,8C,18,EA,18,AD,62,02,20,
15939375,000000AC,false,Rx,0,8,92,18,E1,18,DA,62,02,23,
15941485,000000CC,false,Rx,0,8,B1,18,EE,18,56,63,02,20,
15942396,0000009A,false,Rx,0,8,78,80,C8,80,9C,85,04,10,
15945009,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
15946117,00000094,false,Rx,0,8,99,18,EC,18,F9,62,02,23,
15947121,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
15949221,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
15976733,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
15977722,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16007042,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16008038,00000104,false,Rx,0,8,00,7F,00,19,00,26,0D,04,
16009048,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16046252,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16047674,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16076697,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16077725,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16107155,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16108140,00000104,false,Rx,0,8,00,7F,00,19,00,27,0D,04,
16109135,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16146683,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16147941,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16176714,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16177705,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16207078,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16208083,00000104,false,Rx,0,8,00,7F,00,19,00,28,0E,04,
16209101,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16233317,00000380,false,Rx,0,7,02,00,14,00,00,00,33,00,
16247959,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16248926,00000280,false,Rx,0,5,06,E1,06,12,1B,00,00,00,
16276685,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16277693,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16293453,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
16306957,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16307970,00000104,false,Rx,0,8,00,7F,00,19,00,29,0E,04,
16308996,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16309985,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
16312568,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,60,
16313624,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,40,
16315290,000000DA,false,Rx,0,8,78,80,C7,80,9A,85,04,10,
16317334,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,00,
16326296,000000BC,false,Rx,0,8,A2,18,EC,18,13,63,02,21,
16342599,0000008C,false,Rx,0,8,D6,18,20,19,B5,63,02,20,
16345459,000000A4,false,Rx,0,8,9F,18,DF,18,E8,62,02,21,
16346467,000000C4,false,Rx,0,8,7A,18,EE,18,C9,62,02,23,
16348168,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16349177,000000DC,false,Rx,0,8,BD,18,19,19,58,63,02,21,
16350202,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16351188,000000D4,false,Rx,0,8,8F,18,EC,18,07,63,02,23,
16376699,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16377684,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16405948,000000AA,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
16407157,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16407975,00000104,false,Rx,0,8,00,7F,00,19,00,2A,0E,04,
16409161,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,10,
16409968,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
16410987,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16413290,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
16438796,000000AC,false,Rx,0,8,95,18,E3,18,DA,62,02,23,
16441413,000000CC,false,Rx,0,8,B5,18,EE,18,57,63,02,20,
16442424,0000009C,false,Rx,0,8,A3,18,DC,18,ED,62,02,21,
16446128,00000094,false,Rx,0,8,9A,18,EC,18,F8,62,02,23,
16449537,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16450868,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16476795,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16477863,00000288,false,Rx,0,8,04,00,54,1B,64,C7,06,00,
16478881,00000288,false,Rx,0,7,04,01,28,0E,BE,A7,17,00,
16479882,00000288,false,Rx,0,8,04,02,69,CC,7C,F8,14,00,
16480907,00000288,false,Rx,0,7,04,03,42,3D,0A,CE,46,00,
16481919,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16502747,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
16507089,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16508105,00000104,false,Rx,0,8,00,7F,00,19,00,2B,0E,04,
16509093,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16535575,000000B4,false,Rx,0,8,8C,18,E9,18,AB,62,02,20,
16540225,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
16549761,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16551133,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16576690,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16577701,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16607101,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16608087,00000104,false,Rx,0,8,00,7F,00,19,00,2C,0E,04,
16609081,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16651103,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16652152,00000280,false,Rx,0,5,10,65,65,31,02,00,00,00,
16676745,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
16677734,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16707004,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16708049,00000104,false,Rx,0,8,00,7F,00,19,00,2D,0D,04,
16709055,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16719314,0000010A,false,Rx,0,5,00,00,64,C0,00,00,00,00,
16720375,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
16751395,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16752744,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16776676,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
16777698,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16793512,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,01,
16812718,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
16813781,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,20,
16814784,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16815785,000000DA,false,Rx,0,8,78,80,C7,80,9A,85,04,70,
16816798,00000104,false,Rx,0,8,00,7F,00,19,00,2E,0E,04,
16817805,000000D2,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
16826361,000000BC,false,Rx,0,8,9F,18,EC,18,0F,63,02,21,
16834996,00000380,false,Rx,0,6,09,74,19,29,1B,02,00,00,
16845167,000000A4,false,Rx,0,8,9F,18,DF,18,EC,62,02,21,
16846174,000000C4,false,Rx,0,8,7A,18,EF,18,C6,62,02,23,
16848245,000000DC,false,Rx,0,8,BE,18,1A,19,5A,63,02,21,
16850245,000000D4,false,Rx,0,8,8D,18,EB,18,0B,63,02,23,
16852690,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16854056,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16855584,00000006,false,Rx,0,4,25,00,02,01,00,00,00,00,
16876716,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
16877688,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
16905498,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
16906510,000000AA,false,Rx,0,8,78,80,C7,80,9C,85,04,40,
16907508,0000008A,false,Rx,0,8,78,80,C7,80,9D,85,04,50,
16908524,00000102,false,Rx,0,8,00,00,64,73,7A,72,6F,13,
16909619,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
16910570,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,40,
16911526,00000104,false,Rx,0,8,00,7F,00,19,00,2F,0E,04,
16912572,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
16913573,00000092,false,Rx,0,8,00,80,C8,80,24,85,04,10,
16938423,000000B4,false,Rx,0,8,8C,18,E9,18,AC,62,02,20,
16939373,000000AC,false,Rx,0,8,92,18,E7,18,D7,62,02,23,
16940380,0000008C,false,Rx,0,8,D0,18,1D,19,AD,63,02,23,
16941403,000000CC,false,Rx,0,8,B6,18,EC,18,56,63,02,20,
16942426,0000009C,false,Rx,0,8,A1,18,DD,18,EB,62,02,23,
16943471,000000A2,false,Rx,0,8,78,80,C8,80,9D,85,04,00,
16946210,00000094,false,Rx,0,8,9D,18,ED,18,FF,62,02,23,
16950326,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
16952986,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
16954287,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
16976746,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
16977729,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17007095,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17008079,00000104,false,Rx,0,8,00,7F,00,19,00,20,0D,04,
17009112,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17054278,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17055659,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
17076706,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17077663,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17106989,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17107981,00000104,false,Rx,0,8,00,7F,00,18,00,21,0E,04,
17108988,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17154551,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17155923,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
17176673,00000288,false,Rx,0,5,06,10,FF,FF,FF,00,00,00,
17177688,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17207072,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17208093,00000104,false,Rx,0,8,00,7F,00,19,00,22,0E,04,
17209106,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17236321,00000380,false,Rx,0,7,02,00,14,00,00,00,37,00,
17255927,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17256941,00000280,false,Rx,0,5,06,E1,06,12,1B,00,00,00,
17276720,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17277712,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17306865,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17307855,00000104,false,Rx,0,8,00,7F,00,18,00,23,0D,04,
17308873,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17311663,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
17312888,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,00,
17326086,000000BC,false,Rx,0,8,A0,18,EB,18,14,63,02,21,
17344518,0000009C,false,Rx,0,8,A0,18,DA,18,E6,62,02,23,
17345769,000000C4,false,Rx,0,8,7C,18,EE,18,C9,62,02,23,
17347902,000000DC,false,Rx,0,8,B9,18,1A,19,53,63,02,21,
17356149,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17357525,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
17376710,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17377711,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17405521,000000B2,false,Rx,0,8,78,80,A0,80,9E,85,04,00,
17407006,00000102,false,Rx,0,8,00,00,64,73,79,72,6F,13,
17408002,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
17409018,000000CA,false,Rx,0,8,78,80,C8,80,9F,85,04,10,
17410015,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17411173,000000A2,false,Rx,0,8,78,80,C7,80,9D,85,04,10,
17412036,00000104,false,Rx,0,8,00,7F,00,19,00,24,0D,04,
17413342,00000092,false,Rx,0,8,00,80,C8,80,FC,84,04,10,
17414622,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
17423655,000000BA,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
17438391,000000B4,false,Rx,0,8,8C,18,E9,18,AD,62,02,20,
17439382,000000AC,false,Rx,0,8,8F,18,E2,18,D9,62,02,23,
17440402,0000008C,false,Rx,0,8,CE,18,0F,19,9D,63,02,23,
17441452,000000CC,false,Rx,0,8,B7,18,EC,18,56,63,02,20,
17442733,000000A4,false,Rx,0,8,9F,18,DE,18,EB,62,02,21,
17445513,000000DA,false,Rx,0,8,78,80,A0,80,9A,85,04,00,
17446673,00000094,false,Rx,0,8,9D,18,EC,18,FC,62,02,23,
17447535,000000D4,false,Rx,0,8,91,18,EE,18,0C,63,02,23,
17457524,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17458986,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
17476675,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17477809,00000288,false,Rx,0,8,04,00,55,1B,64,C7,06,00,
17478821,00000288,false,Rx,0,7,04,01,28,0E,BE,A7,17,00,
17479835,00000288,false,Rx,0,8,04,02,A0,CD,7C,F8,14,00,
17480891,00000288,false,Rx,0,7,04,03,7E,41,0A,CE,46,00,
17481931,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17507074,00000102,false,Rx,0,8,00,00,64,73,7A,72,6F,13,
17508067,00000104,false,Rx,0,8,00,7F,00,19,00,25,0E,04,
17509091,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17536106,000000AA,false,Rx,0,8,78,80,C8,80,9C,85,04,60,
17540878,00000180,false,Rx,0,1,01,00,00,00,00,00,00,00,
17557737,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17559112,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
17576700,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17577715,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17607103,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17608057,00000104,false,Rx,0,8,00,7F,00,19,00,26,0D,04,
17609035,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17659075,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17660156,00000280,false,Rx,0,5,10,65,65,31,02,00,00,00,
17676740,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17677726,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17713198,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17714183,00000104,false,Rx,0,8,00,7F,00,19,00,27,0E,04,
17715169,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17731010,0000010A,false,Rx,0,5,00,00,64,C0,00,00,00,00,
17732000,0000010C,false,Rx,0,3,00,00,00,00,00,00,00,00,
17759351,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
17760716,00000280,false,Rx,0,8,04,0F,F8,00,00,00,00,00,
17776703,00000288,false,Rx,0,5,06,FF,FE,FF,FF,00,00,00,
17777707,00000288,false,Rx,0,4,08,00,00,00,00,00,00,00,
17806986,00000102,false,Rx,0,8,00,00,64,72,79,72,6F,13,
17807986,00000104,false,Rx,0,8,00,7F,00,19,00,28,0E,04,
17809000,0000010E,false,Rx,0,8,00,00,00,00,00,00,00,00,
17809996,0000008A,false,Rx,0,8,78,80,A0,80,9D,85,04,00,
17811664,0000009A,false,Rx,0,8,78,80,A0,80,9C,85,04,00,
17812924,000000C2,false,Rx,0,8,78,80,C8,80,9E,85,04,10,
17817385,000000D2,false,Rx,0,8,78,80,C8,80,9C,85,04,20,
17838113,00000380,false,Rx,0,6,09,74,19,29,1B,02,00,00,
17842664,0000008C,false,Rx,0,8,D1,18,13,19,A6,63,02,23,
17844517,0000009C,false,Rx,0,8,A0,18,DA,18,E8,62,02,23,
17845765,000000C4,false,Rx,0,8,77,18,ED,18,C7,62,02,23,
17850256,000000D4,false,Rx,0,8,8F,18,ED,18,0E,63,02,23,
17860674,00000280,false,Rx,0,8,14,CB,64,65,CB,88,6E,01,
